"Gene_symbol","log2FoldChange"
"DROSHA",0.38057556411387
"SNX19",0.38019522071822
"ANKRD30A",0.378469550030885
"DPY19L2P2",0.37833456697724
"LANCL2",0.377826766935269
"BUD23",0.376715214405298
"MOGAT1",0.376699738135807
"PRB1",0.376472048090431
"MKNK2",0.376408223863355
"LRRN2",0.376301491295202
"AMER1",0.375608680400147
"HNRNPMP1",0.375554238478292
"FXR2",0.375170819030748
"POLR2E",0.375091378516697
"XYLT1",0.374244239317186
"PPT2-EGFL8",0.373764010128847
"CYP2E1",0.373441596468758
"SRGAP2B",0.372878291547964
"CASS4",0.372843864158049
"AMMECR1L",0.372544274235774
"EIF1AD",0.372528745967933
"RASA4B",0.371626374826
"TRAF3IP1",0.371119920057647
"STARD9",0.370853256025466
"KAT8",0.370179134150268
"DAZ1",0.370074201797782
"GCNT2P1",0.370074201797782
"GGTLC3",0.370074201797782
"IFNA13",0.370074201797782
"IGLV4-3",0.370074201797782
"KRT38",0.370074201797782
"KYAT1-SPOUT1",0.370074201797782
"LINC01503",0.370074201797782
"LOC101929829",0.370074201797782
"LOC105371430",0.370074201797782
"MAMDC2-AS1",0.370074201797782
"MINDY2-DT",0.370074201797782
"POTEJ",0.370074201797782
"RHBDF1P1",0.370074201797782
"CHRNA1",0.37003290262463
"WDR83",0.368428532689375
"MAPK8IP1",0.366706555659492
"TXLNA",0.366469696225037
"HMGB1",0.366148168551993
"DUSP4",0.365541815188881
"GCAT",0.365159615664372
"NTHL1",0.364454151320857
"MCAT",0.364034614788677
"TOM1L2",0.36399706644528
"NDUFB6",0.36356856043793
"TECPR2",0.363386725683208
"STARD5",0.363356302567113
"PMM1",0.362677357007258
"TTC28",0.362109746835448
"TNIK",0.360809235118192
"ULK4",0.359358540219432
"CCDC34",0.358973654409398
"MLF1",0.358869321365837
"ELAVL2",0.358455179383163
"MAGEH1",0.358169184582827
"NUAK1",0.358109893305141
"GDPD2",0.357393105818183
"KCNH2",0.357293979977437
"HSPB2",0.357139028025082
"LINC00506",0.35708883517246
"NDUFB10",0.35701458132116
"PDE3A",0.35637207508015
"MLYCD",0.356285774858241
"PREB",0.356103714650339
"SCNM1",0.356078409403868
"TNFAIP8L2-SCNM1",0.356078409403868
"ATP2A1-AS1",0.355674115781959
"FNDC5",0.355510789900988
"DENND1A",0.35541818323609
"THBS3",0.354862344974457
"NOL9",0.35449413350608
"CGN",0.354406817431103
"COMP",0.354337595853793
"PARP3",0.353636862980079
"CNKSR1",0.352874960955614
"PCDHGA7",0.35286653998664
"FAM72A",0.352595501376134
"KIF23",0.352417435349557
"COL9A2",0.352247344157525
"FOXRED1",0.351903518339105
"ZNF217",0.350970889673194
"FOXL1",0.35095033377707
"ESPL1",0.350320510921467
"ZC2HC1C",0.350265866299951
"TLN1",0.349918977610247
"FGR",0.349411979012843
"NOP14",0.348852443213257
"PLXNA4",0.348451039359743
"SH3YL1",0.34803774133157
"ZNF582",0.348024421159071
"SELENOW",0.347726315369671
"CTIF",0.346554644358708
"DENND11",0.345052938916814
"ITGB2",0.344783779481394
"ITGA10",0.344176572280291
"THTPA",0.34360006011638
"DDX19A",0.34295275790792
"CDCA7",0.342688057874772
"PLPP6",0.342644058900776
"THNSL2",0.342547554553954
"DDX56",0.340788055724734
"SLC35C1",0.340435544062746
"KDM4A",0.339962296744395
"DCDC2",0.33966639166255
"FKBP14",0.339421776352887
"TSR2",0.339268572241315
"ARL14EPP1",0.339178963546345
"CRLF2",0.338822179464347
"TCFL5",0.338521709155904
"LMF1",0.338505857939179
"IL17RE",0.338386852745388
"SEPTIN5",0.338041078325466
"TBRG1",0.337682401061729
"CCDC137",0.336698502920484
"TSC2",0.335566557594994
"ATP1A1-AS1",0.335255126189638
"NECTIN1",0.334930799330126
"OTUD7B",0.334856925284687
"SLC28A3",0.33339979455347
"ERC2",0.333110276606059
"ALDH2",0.332570723705827
"GALNT11",0.332395558971999
"LINC02312",0.332150575613721
"OPN1MW",0.332150575613721
"RNA5SP259",0.332150575613721
"SNORD114-7",0.332150575613721
"TRAV26-2",0.332150575613721
"PRX",0.331505074004535
"LOC105369213",0.330498219152627
"PLCG2",0.330498219152627
"SHCBP1",0.330495706256632
"SLC22A3",0.329155516020751
"METTL2B",0.328939893199258
"UBN1",0.327133567231519
"DCAF4L1",0.32657087254661
"NELL1",0.325582645949106
"ZKSCAN2",0.325284778425475
"TSSK3",0.325078616399064
"MED29",0.325016965078486
"MAD2L1BP",0.32495582945931
"SPINK13",0.324856079799304
"OSR2",0.324401431799562
"ELMOD1",0.323299305012375
"GDI1",0.323113928518845
"C11orf16",0.322031240186637
"GRAP2",0.321974915673823
"ZNF133",0.321631154739145
"TRIM14",0.321101801749326
"BRPF1",0.320889550263241
"UNC45B",0.32072512986423
"PIPOX",0.320544921346052
"TMEM214",0.320322481619857
"RWDD3-DT",0.31951330992791
"A1BG",0.31922698553193
"ZNF7",0.319080084264396
"FAM227A",0.318474078802329
"CDH23",0.317967075961284
"THY1",0.317838010705245
"TLN2",0.317540084742978
"KRTAP12-2",0.317515995498199
"LINC00861",0.317515995498199
"LINC02166",0.317515995498199
"NPFFR2",0.317515995498199
"PTPRG-AS1",0.317515995498199
"RPL14P3",0.317515995498199
"RPS12P12",0.317515995498199
"RTP3",0.317515995498199
"F11R",0.317441678278962
"CFAP91",0.317253006089212
"SLC7A6",0.316635919174562
"SMPD2",0.315713614883035
"CYB5R3",0.315648449722348
"GJB4",0.315440880524106
"FKBP1A",0.315323754372747
"IL17RB",0.314722428628784
"PACSIN2",0.314658885939982
"ZNF213",0.314283097717937
"LRR1",0.314101666009167
"RBM12",0.312980072147438
"GNPTG",0.311438322148363
"MIF4GD",0.310968409050757
"YBX3",0.310893048707639
"RETSAT",0.310460360300482
"LRIG1",0.310198216269414
"PCDHGA4",0.310197179576625
"DDX43",0.310142100753193
"ATXN7L3B",0.309845965023581
"CPNE2",0.309773527772229
"TMEM63B",0.3094562938078
"ST6GALNAC2",0.309005734926559
"GTF2IP14",0.308695541847042
"ZNF71",0.308534435632361
"CBY1",0.308464402710022
"LMAN1L",0.308309260345918
"MTX1",0.308159999127189
"POLA2",0.308107386108637
"TFIP11",0.306813187816273
"SRD5A1",0.306355004219495
"TIMM13",0.306215610347016
"MALRD1",0.306006841063688
"CFDP1",0.305827906755138
"TTC31",0.305610689292017
"AKIRIN1",0.305431278702174
"MRPS34",0.30538980760399
"CRADD",0.304774985324782
"RPL7P24",0.304189790777884
"RGP1",0.303761058019997
"PCSK7",0.303432685462508
"DNAAF2",0.303327389669323
"MEN1",0.303271893009972
"CMTM3",0.303219117002547
"IGKV2-4",0.303055222498475
"LINC01012",0.303055222498475
"LINC01270",0.303055222498475
"LOC100419642",0.303055222498475
"LOC101928045",0.303055222498475
"LOC112268208",0.303055222498475
"LOC124901363",0.303055222498475
"OIT3",0.303055222498475
"RPL9P27",0.303055222498475
"SNORD56",0.303055222498475
"TSC22D1-AS1",0.303055222498475
"ZNF33CP",0.303055222498475
"ZNF92P1Y",0.303055222498475
"MYO1H",0.30285439893437
"SCAND3",0.302817453822472
"CYTH2",0.302773244581314
"PDE6G",0.302530780730432
"FBXW12",0.302296773836624
"IGLV3-17",0.302296773836624
"LINC00491",0.302296773836624
"LOC124902338",0.302296773836624
"MIR491",0.302296773836624
"PLCE1-AS1",0.302296773836624
"SLC39A13-AS1",0.302296773836624
"SYCE3",0.302296773836624
"WDFY3-AS2",0.302296773836624
"SEMA6D",0.301967909303903
"CNN2",0.301772252955625
"JMY",0.301636259919621
"HS3ST6",0.30107873248638
"SH3BP5L",0.30063113050661
"TWNK",0.300387707644691
"ARK2C",0.299797870878213
"CPOX",0.299633234180168
"PPP1CA",0.299492813893254
"ACTR5",0.298419649735522
"FOXD4L3",0.298003633510716
"FRMPD2",0.297410326217725
"CASP9",0.297321357794819
"MARK2",0.297240183104652
"TMEM187",0.296706203910484
"RASSF4",0.295955751744977
"SIRT5",0.295525439647552
"NDE1",0.295358934212918
"NAT9",0.295269561410401
"CDHR2",0.294956105597296
"ING4",0.294828122408924
"DAGLB",0.29455838516536
"FLOT2",0.293836820875797
"LMOD1",0.293445563448156
"ABL2",0.293093062006444
"URB2",0.291015260995512
"FRAS1",0.290972499610765
"RNASEH2C",0.290390570439903
"PLVAP",0.289602312692865
"HCST",0.289384355623382
"DGCR5",0.288967153166861
"EEF1GP3",0.288967153166861
"FAM9A",0.288967153166861
"GPR83",0.288967153166861
"H2AC25",0.288967153166861
"H3P31",0.288967153166861
"KRT18P25",0.288967153166861
"LINC02021",0.288967153166861
"LINC03036",0.288967153166861
"LOC124906285",0.288967153166861
"MIR128-1",0.288967153166861
"MROCKI",0.288967153166861
"RABGAP1L-DT",0.288967153166861
"RPL18AP9",0.288967153166861
"SLC39A12",0.288967153166861
"STXBP5-AS1",0.288967153166861
"VAT1L",0.288967153166861
"VN2R19P",0.288967153166861
"ZNF710-AS1",0.288967153166861
"ACAA2P1",0.288511448503472
"CPLX2",0.288511448503472
"FAM209B",0.288511448503472
"HTN1",0.288511448503472
"IGLV3-32",0.288511448503472
"LINC02240",0.288511448503472
"LOC101927830",0.288511448503472
"LOC124903737",0.288511448503472
"LOC124903883",0.288511448503472
"MIR1277",0.288511448503472
"MIR200CHG",0.288511448503472
"OTX2-AS1",0.288511448503472
"RPL26P26",0.288511448503472
"TMLHE-AS1",0.288511448503472
"DHODH",0.2868482935658
"FAM120C",0.286714546527157
"CRHBP",0.286577471023443
"COX19",0.286337400972241
"APBB1IP",0.285904708011595
"APOBEC3C",0.284775515418873
"MRS2",0.28431773090759
"AFG2B",0.284260538125987
"PRKAR1B",0.284117605956846
"RBM12B",0.283455926819069
"MSRB3",0.283412574174788
"GPBAR1",0.282879056389904
"SERPINE3",0.280802353015039
"TMEM268",0.28071514946139
"CHST4",0.280616535163089
"CYYR1",0.280509473890837
"SCAMP4",0.279899807617527
"WFDC5",0.27976639767135
"POSTN",0.279585135814737
"GAB2",0.279504050758324
"CCDC134",0.277889855279972
"ADARB1",0.27782215718032
"CDK2AP2",0.277709338709948
"FAM86B3P",0.277513897771302
"SOBP",0.276692852618509
"NMT1",0.275812863250706
"PTOV1",0.275719450757126
"CASQ1",0.275426118356249
"AGXT",0.275145047201253
"CDH18",0.275145047201253
"DNAJB6P8",0.275145047201253
"LINC00939",0.275145047201253
"LINC02615",0.275145047201253
"LOC100288683",0.275145047201253
"LOC102723335",0.275145047201253
"LOC105378482",0.275145047201253
"LOC124900423",0.275145047201253
"MACC1-OT1",0.275145047201253
"MIR454",0.275145047201253
"PPIAP83",0.275145047201253
"SAMMSON",0.275145047201253
"SRPK2P1",0.275145047201253
"TMPRSS15",0.275145047201253
"TTC39A-AS1",0.275145047201253
"LOC102724023",0.274589693789836
"SERTAD4",0.274465579682966
"COA8",0.27441660250355
"ING5",0.274156649581785
"FAM90A10",0.273863192704888
"LINC01697",0.273863192704888
"LOC101927020",0.273863192704888
"LOC102723701",0.273863192704888
"LOC105379388",0.273863192704888
"LOC124902388",0.273863192704888
"RABGEF1P2",0.273863192704888
"RPL6P12",0.273863192704888
"RPS18P1",0.273863192704888
"SNCAIP-AS3",0.273863192704888
"ST8SIA6-AS1",0.273863192704888
"TMEM198B",0.273863192704888
"TUBAP1",0.273863192704888
"URAHP",0.273863192704888
"EXOG",0.273101720298851
"FAM83A-AS1",0.273068440332805
"SUPT6H",0.272971228283927
"C10orf88B",0.272728998877018
"KRT73",0.272728998877018
"DUSP13A",0.272711332051134
"APOL2",0.271894921115504
"EIF5B",0.270984248019867
"HSPA6",0.270802114131886
"PELATON",0.270667187529373
"SSNA1",0.269697262705038
"PSG2",0.269622672169324
"GART",0.269438299812248
"SPTLC3",0.269253030046351
"HBEGF",0.269096460144042
"ANKRD40",0.26901938002066
"VPS53",0.268433462507285
"CNTFR",0.268362719870237
"USP17L6P",0.268352989756388
"POGZ",0.266045392038943
"FXYD7",0.265799666798611
"KCNQ5-AS1",0.265477551929384
"PSPC1",0.264973456848669
"CREB3",0.264918631404715
"GADL1",0.264611101686808
"BAIAP2L1",0.26392263900583
"COL24A1",0.263544062993824
"ATP6V0A1",0.263533296547374
"METTL21A",0.262681168888987
"KLHL4",0.262618755974571
"MADD",0.261937861268562
"GTF2IP9",0.261400373166266
"IBA57-DT",0.261400373166266
"INA",0.261400373166266
"LOC105369167",0.261400373166266
"MIR593",0.261400373166266
"OR14J1",0.261400373166266
"OR3A3",0.261400373166266
"RALY-AS1",0.261400373166266
"RGS2-AS1",0.261400373166266
"RPL17P48",0.261400373166266
"RPL31P17",0.261400373166266
"RPS20P17",0.261400373166266
"RPS29P19",0.261400373166266
"RPSAP15",0.261400373166266
"WASHC2FP",0.261302539374568
"TENM3",0.261244176219215
"C19orf53",0.261230020255216
"SAP30BP",0.260902282826279
"SERPINE2",0.260877077627151
"TRIM66",0.260460402711973
"KDM5B",0.260267105771771
"MSTO1",0.26012028684595
"BAP1",0.260090187924465
"EEF1A1P8",0.259671850242887
"ROMO1",0.25915825113091
"TRIP10",0.259153854111327
"FMNL2",0.259136219966159
"USP31",0.259120664741626
"PHF19",0.259071352838366
"DEGS2",0.258641220052939
"ACVR2B",0.258580638566158
"GLIS3",0.258194913218058
"CREG1",0.256035781130389
"KIF2C",0.255675808647025
"POLR2J4",0.255571283887242
"RASA4CP",0.255571283887242
"F7",0.255391107844745
"CDKN2A",0.25440974924275
"PLAGL1",0.253968574287722
"FBXO27",0.253896680092325
"MARVELD1",0.253615194815091
"DDOST",0.251156068862969
"WASF3",0.251109691164588
"MAF1",0.251019281642398
"ACSF2",0.250557921508631
"PDIA6",0.250482914751503
"SCD",0.24991863427135
"TMPRSS5",0.249506081375134
"SPRTN",0.249413412957929
"CFAP298",0.249163053806245
"SCAF4",0.249153833971907
"AP2S1",0.248127576066525
"BAIAP2",0.247989961091582
"ZDHHC5",0.247734245896627
"USP17L22",0.247727443615682
"ABTB3",0.247418089143303
"PTPRG",0.247162666052078
"IMPDH1",0.246987384367164
"F2RL1",0.246788455895588
"MATN1-AS1",0.246765586029556
"ZNF398",0.246487490384813
"ZNF618",0.246211013832492
"ZC3H12B",0.245039689603391
"XPC",0.244889809948814
"PSG5",0.2448865220835
"SMARCC2",0.244827500012398
"TBC1D20",0.244691185709235
"DHRS1",0.244608686434797
"ALDH3B1",0.244559232660291
"COL4A5",0.244530253002178
"POLR2C",0.24410631640405
"GYS1",0.243201663858922
"SIX1",0.24306444920912
"PRDM10",0.242742416485321
"LSM14B",0.242197292883401
"TENT5B",0.241905526929563
"MCC",0.24160931255307
"YIF1A",0.241170721657646
"ARMH2",0.241064819963624
"HPCAL4",0.241064819963624
"IL21",0.241064819963624
"POTEC",0.241064819963624
"PRAMEF20",0.241064819963624
"QRSL1P1",0.241064819963624
"SNORD114-24",0.241064819963624
"SRP72P1",0.241064819963624
"ZNF830",0.2409591270034
"C11orf98",0.240031096643555
"MFF-DT",0.239585378107535
"PDAP1",0.239123249774082
"PRNP",0.238920131314395
"ABI2",0.2386629317898
"PIP5K1C",0.238523155693972
"NDUFV1",0.238463858786237
"FFAR4",0.238106379887866
"MMP7",0.238027310437392
"NEU1",0.237843947710815
"WFS1",0.237087857283725
"PRAF2",0.236859975727404
"KIF9",0.236459827793596
"GNAQ",0.236298331640864
"UQCRC1",0.234857345060952
"SS18L2",0.234675664063312
"RPS2",0.234473317805294
"PANX1",0.234458762639379
"CSRP1",0.234402691656316
"LOC112268317",0.234240213617539
"MTCH2",0.234087393803786
"FAM174C",0.233463490062387
"TBC1D22A",0.233437298374069
"NIP7",0.232767481875
"GET1-SH3BGR",0.232302246976239
"RIPK2",0.232270486930214
"GDPD1",0.232072099163112
"NUTM2A",0.231956685970283
"FTSJ3",0.231845536590184
"PIK3IP1",0.23146865111243
"PTPDC1",0.230961039187463
"CTNNBL1",0.230843060090927
"PSMB6",0.230748298709879
"HSPB8",0.230512535799077
"ADAMTS9",0.230009495953031
"CHMP3-AS1",0.22969659826265
"NDUFB2",0.229289408776807
"STARD13",0.229158401413065
"CHST11",0.2290921289172
"AFMID",0.22905255653637
"SRSF1",0.228738644123205
"SQLE",0.228384683429319
"PTH2R",0.228123018083501
"HYAL1",0.228099937632742
"RP1L1",0.227748916358072
"AP4M1",0.227736334039073
"DNAI3",0.227692877081512
"H2BC27P",0.227575517083894
"LSMEM2",0.227575517083894
"SPATA31D1",0.227575517083894
"SPINK6",0.227575517083894
"FBXL17",0.227470120931541
"ADAMTSL1",0.227466531505632
"KDM2A",0.226812710704983
"TCEANC2",0.226751952346585
"LRRN1",0.226548427053788
"PCTP",0.225868977098171
"CYBA",0.225616366279401
"TMPRSS13",0.22469181254944
"POLR1A",0.224411377384152
"COX7A2L",0.224060590990521
"CACNA1F",0.223645520734319
"RBM44",0.223642717206274
"C1R",0.223331591635132
"TP53AIP1",0.221693845244398
"TNFRSF11B",0.220946460077205
"CKAP4",0.220814614770332
"FBN2",0.220461942156962
"TNFAIP8L2",0.219908651142965
"LDLR",0.219326383552836
"TSPAN9",0.219307661033488
"SFR1",0.218563294669717
"LDB1",0.218029372973626
"C1orf50",0.217084935799288
"TLE1",0.216509841803544
"FKBP15",0.216198997579266
"MIS18A",0.215722024285039
"ZNF671",0.215445440224333
"RNPS1",0.215224894011217
"BFSP2-AS1",0.214207343079424
"C12orf42",0.214207343079424
"GOLGA6L17P",0.214207343079424
"LINC00302",0.214207343079424
"MAGEA2",0.214207343079424
"MAGEA2B",0.214207343079424
"MIR648",0.214207343079424
"TBX5",0.214207343079424
"TRAM2",0.213771348224113
"SLC4A9",0.213222033160038
"EFR3B",0.213005819899384
"CAMTA1",0.212761552885796
"MXRA7",0.212494657383913
"ACTG1P25",0.212266752636177
"BAZ1A-AS1",0.212266752636177
"FTH1P10",0.212266752636177
"KRTAP5-8",0.212266752636177
"LINC01091",0.212266752636177
"LOC107986473",0.212266752636177
"LOC107986474",0.212266752636177
"MIR95",0.212266752636177
"RPL21P80",0.212266752636177
"RPSAP4",0.212266752636177
"DOC2B",0.212131188443715
"MDFIC",0.212097890267521
"KCNJ15",0.211912601408332
"RHNO1",0.211515243817749
"PI4KA",0.210924839486531
"PCAT19",0.210342468191938
"PPARG",0.209831971816521
"CENPF",0.209502020331158
"HCLS1",0.209142765274859
"MAB21L3",0.208741284291173
"ACSM2A",0.20794266457665
"HCG23",0.207498447355958
"TSBP1-AS1",0.207498447355958
"SMCR8",0.20705339879205
"TMEM236",0.20613853816789
"RPL17P39",0.206065016950498
"COX10-DT",0.206044538412708
"PUDP",0.20447677161923
"ADRA2A",0.20417289296257
"C17orf107",0.204010604089532
"SLURP1",0.203618562611338
"MAP2K2",0.203312277716045
"SLC61A1",0.202239222453071
"TMT1A",0.202013552387016
"POU2AF1",0.201985128059016
"SLC25A37",0.201647962011895
"XK",0.201576661340401
"UNC45A",0.201551353236117
"DOCK8-AS1",0.200941844738576
"IGLV1-41",0.200941844738576
"LINC02028",0.200941844738576
"OR1D2",0.200941844738576
"RAB6C",0.200941844738576
"COL9A3",0.200467072702878
"SLC22A25",0.200131698901302
"TPGS2",0.199447767474635
"ARSFP1",0.199324970947938
"CMPK1P2",0.199324970947938
"LINC01873",0.199324970947938
"MRPS9-AS1",0.199324970947938
"RPL9P20",0.199324970947938
"RPS5P2",0.199324970947938
"RSPO2",0.199324970947938
"GRIPAP1",0.199112027015006
"PRUNE1",0.198732820428821
"BLVRB",0.197579940279292
"RHOJ",0.197248464057839
"OR2G6",0.196831117906254
"ARSJ",0.196474369617809
"H4C16",0.19619212414891
"ZC3HAV1",0.1961548568164
"CCL3",0.195848281665718
"DUS4L",0.195425846991403
"LOC100996437",0.195125801096442
"ZNF473",0.195110057963693
"LCMT2",0.195079959742848
"SYNJ2",0.194864826037687
"SLC4A1AP",0.193459745031529
"ALAD",0.193112846280908
"P2RY1",0.192400820924003
"MACF1",0.192373079120724
"CSF2RB",0.191940949893038
"ZBTB39",0.191709233676197
"LSM7",0.1916870453195
"LRCH2",0.190875378408047
"IKBIP",0.19015845832976
"HYAL2",0.188309999820496
"BRIX1",0.188066181789949
"PM20D2",0.187903122373243
"USP22",0.18783696519963
"KRT8P45",0.187791465628645
"MTRF1LP1",0.187791465628645
"OR7D2",0.187791465628645
"OR8D1",0.187791465628645
"PRG2",0.187791465628645
"SFTPC",0.187791465628645
"SNHG11",0.187791465628645
"SNORA80B",0.187791465628645
"TAT-AS1",0.187791465628645
"WWOX-AS1",0.187791465628645
"USF2",0.187551720631899
"DUSP6",0.187388010369003
"NDUFC2",0.187322931349987
"MRPS30",0.186889133617989
"NELFCD",0.186675135756051
"CCDC33",0.186314987022395
"DEFB131A",0.186314987022395
"H2BC16P",0.186314987022395
"IGHV3-79",0.186314987022395
"IGHV7-27",0.186314987022395
"LGALS4",0.186314987022395
"LOC100128548",0.186314987022395
"LOC401703",0.186314987022395
"MIR155HG",0.186314987022395
"MIR181A2",0.186314987022395
"MIR548AA1",0.186314987022395
"MIR548D1",0.186314987022395
"RN7SKP80",0.186314987022395
"RPL17P22",0.186314987022395
"RPS12P7",0.186314987022395
"RPS20P15",0.186314987022395
"RPS20P9",0.186314987022395
"SMLR1",0.186314987022395
"ZBTB20-AS1",0.186314987022395
"ZRANB2-DT",0.186314987022395
"DDX11",0.186098771110768
"PSMC3P1",0.185988880349482
"DCBLD1",0.185546574544815
"HSH2D",0.185476982377465
"CSF2",0.185427968220367
"ZSCAN29",0.185020357998961
"GEMIN8",0.184713505986532
"LNCTAM34A",0.183476362401061
"MIR4458HG",0.183476362401061
"PGK2",0.183476362401061
"POTEI",0.183476362401061
"RPL7AP15",0.183476362401061
"PMF1",0.18263439561196
"CD5",0.182139809747492
"PDXK",0.181264115078088
"IFITM3",0.181247179413906
"PKM",0.181149933927235
"MYRFL",0.180832560161711
"IMPG1",0.180702334060288
"FDXACB1",0.180356932958227
"CENPS-CORT",0.179885983454659
"SLC1A4",0.179619667363399
"C1QB",0.178995920965747
"ZMAT5",0.178927108008873
"NSFL1C",0.178795851117074
"PLAC9",0.17834703842666
"SNRPD1",0.178344722912211
"AGBL1",0.178301189110848
"EIF3J",0.177768638263962
"CHAC1",0.177705819760957
"HMGN5",0.177499843396831
"RAB25",0.177181673171764
"VEGFD",0.176667112355653
"SLC6A6",0.17637453078812
"CCNO",0.175633229350345
"TMEM107",0.175481192607764
"NOB1",0.175186453602968
"ADAM3B",0.174746784095031
"BRD7P1",0.174746784095031
"FHIP1A-DT",0.174746784095031
"LOC105372321",0.174746784095031
"LOC105374312",0.174746784095031
"SLC26A5-AS1",0.174746784095031
"SMCR5",0.174746784095031
"UGT1A11P",0.174746784095031
"CBR3",0.174237541355892
"EEPD1",0.173230735676653
"CNIH3-AS2",0.173077510139253
"H3P25",0.173077510139253
"KRT8P25",0.173077510139253
"LINC00954",0.173077510139253
"LINC01234",0.173077510139253
"LINC02367",0.173077510139253
